audio_file,folder,filename,lyrics,lyrics_file,word_count
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/089/089859.mp3,089,089859.mp3,"And she want you to enjoy that too It makes me mad when you crazy dad Wanna put an end to this thing we have so Hey baby, let's go bone We'll drop your pops off at the old folks home Hey baby, you're a dad, hit me Don't want you to date me but maybe He should mine his own damn biz All I'm gonna have to handle this Hey baby, you're a dad, hit me Don't want you to date me but maybe He should mine his own damn biz All I'm gonna have to handle this Come on now pops, I said two o'clock I can get talking about Tampa that shitting half minute Your patient is a virtue when you will meet a lot",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/089_089859.txt,128
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/089/089860.mp3,089,089860.mp3,I mean awesome I'm balsam and blouse and the cop For me over said I must dig a cow I said you wouldn't believe it he said damn I said that's what you need to ride this fly my man He said you could go young G what it do because if I had that ride I was feeding it too I'm feeding you clue on the race track face back I paid 300 G's just to stay taxed Baby lay back to seek your crimes We drive hip-rods we up up with both boats 120 miles an hour speeding on you slow boat You shouldn't know when we both,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/089_089860.txt,110
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/089/089991.mp3,089,089991.mp3,World ourselves.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/089_089991.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090027.mp3,090,090027.mp3,作詞編曲作詞編曲作詞編曲,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090027.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090526.mp3,090,090526.mp3,��요 fair,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090526.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090527.mp3,090,090527.mp3,"[""Where Was The Stewart of Love?"" by MCC Lcriticmusi by",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090527.txt,10
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090529.mp3,090,090529.mp3,Darn!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090529.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090530.mp3,090,090530.mp3,...,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090530.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090570.mp3,090,090570.mp3,"Umm, tonight's Series is final!",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090570.txt,5
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090582.mp3,090,090582.mp3,Y's,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090582.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090583.mp3,090,090583.mp3,"Coming, coming, moving, moving, moving, moving and moving...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090583.txt,8
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090589.mp3,090,090589.mp3,Two I'm gonna die! I'm gonna die! I'm gonna die!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090589.txt,10
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090590.mp3,090,090590.mp3,What Wait... Give me a warmom toys today. Chucklelelelelelelelelelele. Who needs you!?ío? debiry arag arag arag arag arag arag,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090590.txt,19
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090591.mp3,090,090591.mp3,Music Music Music Music Music Music Music Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090591.txt,11
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090592.mp3,090,090592.mp3,Imperial School hairs Honbeep Stronger U także E ch qui I'milles,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090592.txt,11
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090617.mp3,090,090617.mp3,'s,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090617.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090618.mp3,090,090618.mp3,man Are,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090618.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090625.mp3,090,090625.mp3,"I can smell it in the air, It occurrence through your hair, Maybe I've been overlooking. And all this weight I hold, is sinking like a stone back into the mud that's on the ground. And all this shade is filmed to sky, The sun is right behind, And you still have the time to turn around. And come back to me with a picture in your hand, And come back to me with a picture in your hand,",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090625.txt,79
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090639.mp3,090,090639.mp3,不會還是說唱歌類の各種售曲,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090639.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090652.mp3,090,090652.mp3,"Plenty of interior rooms, Sucked with odd event, To help space, In Lucentheal, Sight of the path, In the model I do see in space. But I have become To terms when I'm inside, To come out of place, Knowing that I need a month to live, The answer, Nothing black in space, Bloody trash sale.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090652.txt,56
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090695.mp3,090,090695.mp3,Phones. Post. and it's beautiful in vem. Follow. Who you are to like? Follow that old your waterproof inn-toss. Run on your pets. Follow us! Do not come back now! Follow the fish!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090695.txt,33
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090824.mp3,090,090824.mp3,I know that I'll be too bad It's gonna turn out right Ohhh the stars are dying,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090824.txt,17
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090826.mp3,090,090826.mp3,"It's racist waiting for the moment to arrive No, you should've done that You saw me on the adventure",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090826.txt,19
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090828.mp3,090,090828.mp3,"Come in town, come in town, come in town, come in town.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090828.txt,12
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090982.mp3,090,090982.mp3,"Back door back on the loose Somebody's moving snack on the back of my boot Matter of fact, I'm smacking a boot Gangster shit like I been rapping with snow Half of the loot is going into my pocket The other half spent blasting off in a rocket Now that we're talking, you dealer is whack Can't tell if I wanna make a deal or attack I'll take a meal and a sack and a bottle of jack Getting pissed off, need to swallow it back The throttle is jacked and the tires are spinning Social war, jerks and liars are wh-",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090982.txt,102
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090987.mp3,090,090987.mp3,"and confusion and one, toy with y'all cats just cause I'm a muse in my son better quit using the guns and save the bullets cause the curtains coming in, they will pull it new additions, recruit envisions with bodies and hats who's this stupid to fight back, but his army was jammed probably taxed by some snob, slumbery cats just by error to find freedom, robbery, acts and just falling down how dare you pull a voting lever, your hopes are clever but when will we...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090987.txt,87
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/090/090993.mp3,090,090993.mp3,"On your squad, that means I'm off somewhere in the middle Now let's take them all and compare them a little They think kids from the verbs ain't listening to rap And they're right, I ain't even fucking with that When hip hop is attached to me like my kids and my wife More beautiful than anything else I did with my life So far from the city, but further from forms But no further along, still on my burglar or alarms We're confused in the middle, it's like we're urgently calm We're confused in the middle, it's like we're urgently calm",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/090_090993.txt,102
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091082.mp3,091,091082.mp3,MUSIC,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091082.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091083.mp3,091,091083.mp3,installing,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091083.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091084.mp3,091,091084.mp3,Do to the computer.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091084.txt,4
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091085.mp3,091,091085.mp3,"If you take the first step of life, Mother Nature holds yours right,",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091085.txt,13
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091088.mp3,091,091088.mp3,Music Music Music Music Music Music Music Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091088.txt,11
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091089.mp3,091,091089.mp3,dramatic brown Green,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091089.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091092.mp3,091,091092.mp3,JUST DON'T BETTER SH中國 Systems Dzaj Battle,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091092.txt,7
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091093.mp3,091,091093.mp3,"I'm a monster, so we're gonna die And I'm out of your league, you're wise What's a bird that I need? I'm not a bird that I need You suck so soft, I take the day It's a bird that I need I'm right, I just want to tell ya No, you're a lawyer I'm not a lawyer, I'm not a lawyer I'm right over here So we aren't up tozię ...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091093.txt,72
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091098.mp3,091,091098.mp3,"Because nothing can predict the wild cards that would delve years ago. Oh, oh, oh, are you listening Adrian? Oh Adrian, well I have sung this before, but never for you. Oh wait, Adrian, I...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091098.txt,35
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091102.mp3,091,091102.mp3,"My mouth. So I tried to tell them, look, look up to the western sky. Don't you feel the heat rising? Our world is on fire. But nobody listen. They all turned away once.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091102.txt,34
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091157.mp3,091,091157.mp3,a,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091157.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091162.mp3,091,091162.mp3,...,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091162.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091163.mp3,091,091163.mp3,Girl ah,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091163.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091170.mp3,091,091170.mp3,"Oh, trying to leave me I went by was lost in the fall But now I run free to ride in my hoes With my hands on leash You are such a go go go go go go go",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091170.txt,39
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091177.mp3,091,091177.mp3,"[♪ Farhanicadre Gursan edition adm choose of the film island theme music preyingoff- of crimson music playing continues began playing, with mashups and conoces, streaming of Diraciller's skydilessizon by R и W tears to get rid of the due간mission Empire",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091177.txt,40
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091179.mp3,091,091179.mp3,zar so,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091179.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091181.mp3,091,091181.mp3,I'll leave you and have a seat Our soul is face I have hope that's all you brought I'll leave you and have a seat I'll leave you and have a seat,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091181.txt,32
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091183.mp3,091,091183.mp3,what,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091183.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091184.mp3,091,091184.mp3,isure NTOWWU,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091184.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091185.mp3,091,091185.mp3,I want tears to inf ou,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091185.txt,6
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091187.mp3,091,091187.mp3,"Into the darkness, had it stumbled I escaped from that den of war No, I must find a mavel in wings If you should see a sadness for me Please forgive me And when I find you I'll take you far away from here",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091187.txt,44
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091205.mp3,091,091205.mp3,"Why do I have hope, why do I lose hope Oh, why do I want hope, oh, oh no Oh, just as you know, it's got a goth a gonop But somehow know it's wrong Just as you back all over",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091205.txt,41
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091228.mp3,091,091228.mp3,Blow down the flow Now all that I know is I know that I'm not so mellow I must go before I get sober I must go,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091228.txt,27
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091238.mp3,091,091238.mp3,"I'm alive, I'm alive, I'm alive, I'm alive I'm not here to stay all the way But I was changed to something over again The days of the blows up and go",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091238.txt,32
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091306.mp3,091,091306.mp3,"That's everything, rock, paper, 62 Yeah",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091306.txt,6
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091309.mp3,091,091309.mp3,That's it!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091309.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091312.mp3,091,091312.mp3,"You live a sexy definition Feelit, let me know Hold on to me With your blood in your shoes And me, shoulder and hand As a McGville Highly classified Drway in this classified隋lin' me classifying To make me fucking know Without them understanding human question Tissets extremely bad at new Burm epic Highly classified Even rapping up so much",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091312.txt,59
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091315.mp3,091,091315.mp3,burn in oil,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091315.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091319.mp3,091,091319.mp3,What if I jump in my car chasing my dreams? What if I had to explain what it basically means? What if I had what I need off of balance and things? What if I had gone far from my talent and seems? Because talent and seems is no prerequisite. The package received the scene to inspect it.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091319.txt,58
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091329.mp3,091,091329.mp3,"I try to live it, but I can learn with you Now I'm gonna tell you what I'm gonna do I'm not stuck on my cry, I'm gonna leave you alone And if you don't believe I'm leaving",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091329.txt,38
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091349.mp3,091,091349.mp3,"Music Jimmy, like some of you Break my spine that sunshine Everything you hear The moment you got that time",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091349.txt,20
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091443.mp3,091,091443.mp3,"some wet dog, I just said I want you to come and meet with your claws out. Regiment, regiment I question, your regiment You're strange and funny man There's a hell many moves you're gonna be",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091443.txt,36
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091455.mp3,091,091455.mp3,"I'm going the world, I'm going the world, I'm going the world Love is a little rough sometimes, it makes you wanna die Woo!",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091455.txt,24
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091458.mp3,091,091458.mp3,little eternal love,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091458.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091459.mp3,091,091459.mp3,Maybe I'm stupid. It's time,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091459.txt,5
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091468.mp3,091,091468.mp3,"Where you gonna spend your days? Whoa, how you gonna find your way back home? I kept wondering if you can make a living… To continue this oneber time…",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091468.txt,29
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091471.mp3,091,091471.mp3,You pressed the secrets only I don't wanna know Night on warm enough You pressed the secrets only I don't wanna know I don't wanna know You pressed the secrets only I don't wanna know,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091471.txt,35
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091620.mp3,091,091620.mp3,?‑L There's quite a bunch of theories since I knew something about this scene for so long!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091620.txt,17
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091621.mp3,091,091621.mp3,Music Music Music Music Music Music Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091621.txt,10
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091622.mp3,091,091622.mp3,Approach Action,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091622.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091623.mp3,091,091623.mp3,I I,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091623.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091624.mp3,091,091624.mp3,I'm not sure if I can get the right one. I'm not sure if I can get the right one. I'm not sure if I can get the right one. I'm not sure if I can get the right one.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091624.txt,40
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091625.mp3,091,091625.mp3,A,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091625.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091755.mp3,091,091755.mp3,I Dirt Picked up mobs and sniffered implicitly stood up to give an asshole Dirt PQ Go!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091755.txt,17
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091788.mp3,091,091788.mp3,"Now the holy verse of Mary has read as the blood of Mary, Power Jesus, or you do say, there's good, And Mary, for Jesus Christ, our Savior, for to be, And the first tree of the greenwood, it was the love of you, for me.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091788.txt,46
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091790.mp3,091,091790.mp3,"Ready about, blowy winds, a westerly, westerly blow. We're bound to the sun, so steady she goes. Then came the smell, the smell of the storm. He jumped to the poop lower, tops as he boned. Blowy winds, westerly, westerly.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091790.txt,40
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091791.mp3,091,091791.mp3,Three roads warm and a little tailor he stole from a path but he kept the three roads warm. The miller was drowned in his dam and the weaver was hung in his shine,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091791.txt,34
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091793.mp3,091,091793.mp3,"Single woman, single woman, as she dressed so very fine Married woman, married woman, she goes ragged all the time Little birdie, little birdie, I'm saying me your song I'm a short time to be here with you",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091793.txt,38
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091796.mp3,091,091796.mp3,Ever caught that whale To lose a whale The captain and the bride This dreams my heartful sore But to lose six of our gallant men Now this dreams meet and times more Rayboid This dreams meet and times more,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091796.txt,40
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091797.mp3,091,091797.mp3,I'll climb a tree when I get home in some lady's garden. Do do pretty mightace in some lady's garden. I'll make the bits when I get home in some lady's garden. Do do pretty mightace in some lady's garden.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091797.txt,40
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091851.mp3,091,091851.mp3,"Don't think twice, you need that. Here is the flour machine, I think this is safe. This is resonating the Weltmann legend.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091851.txt,22
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091868.mp3,091,091868.mp3,What a luxury way! P.O! Another brand new A sky redд They exist in the history long time That lives there in a duel In the capitalize! The one out there in the infancy,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091868.txt,34
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091869.mp3,091,091869.mp3,Oh! Oh! Oh! Oh! Oh! Oh!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091869.txt,6
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091899.mp3,091,091899.mp3,This lookout shows the emphason of short selvedrian,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091899.txt,8
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091933.mp3,091,091933.mp3,Ta-da! You sexually but I'm moving and ready Toез almost It becomes,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091933.txt,12
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091934.mp3,091,091934.mp3,here 9,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091934.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091936.mp3,091,091936.mp3,"Slip, they can't hold you long, no can I And now you're shooting up, you're not lucky Just got crammed, then I'll work on me Not this time, don't go putting on any years You know if I were you I wouldn't dare To pull myself above the feeling care",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091936.txt,50
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091937.mp3,091,091937.mp3,Love is big Love is big Love is big,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091937.txt,9
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091938.mp3,091,091938.mp3,"I met a point, we losing you, to you above, another proof, but my thoughts lost is with you, between you",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091938.txt,21
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091958.mp3,091,091958.mp3,Why would I try to catch a knife that was fallen? Why would I spell my own pot on your plate? Why would I answer if I heard the wolves calling? And why would I try to save you? Why would I try to save you?,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091958.txt,46
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/091/091960.mp3,091,091960.mp3,Theinek inIn vacation If you're not in the play If you're not careful if you're in vacation And your father in theéd make me to leave The guy is on the road,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/091_091960.txt,32
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092124.mp3,092,092124.mp3,whats going on?,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092124.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092125.mp3,092,092125.mp3,"I believe I know that I'm so alone No one around me, no one around me No one around me, no one around me Just a waste of time, asking questions As I last heard, and I last heard I was in the dream, I was in the dream I was in the dream, I was in the dream",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092125.txt,59
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092206.mp3,092,092206.mp3,please uh,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092206.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092282.mp3,092,092282.mp3,and,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092282.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092283.mp3,092,092283.mp3,A film by,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092283.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092284.mp3,092,092284.mp3,Oh,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092284.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092292.mp3,092,092292.mp3,And you can't tell what's wrong from what's right Oh because my love was never enough for you Oh my plotter go where to you're wrong How about the ghosts in our heads need to feed And I know it's been tough for you Oh,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092292.txt,45
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092466.mp3,092,092466.mp3,"Come on, everybody. Well, that's a great song. Come on, let's go. I have never played this kind of music,",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092466.txt,20
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092508.mp3,092,092508.mp3,"Love me good, love me good Oh, true, true Love me good, love me good Love me good, love me good Love me good, love me good Love me good, love me good",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092508.txt,33
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092535.mp3,092,092535.mp3,I'm a demon and a circle you'll fly Stretching out your media I hunter you are flying I'm so bully,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092535.txt,20
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092536.mp3,092,092536.mp3,"Your beds are blocked all your gold teeth and Well, Virginia you may mind I'll return when I die",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092536.txt,19
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092538.mp3,092,092538.mp3,"Oh. Oh, fear and fear, you have frozen",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092538.txt,8
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092539.mp3,092,092539.mp3,Though I fled,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092539.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092540.mp3,092,092540.mp3,"To the dawn to see them once together. Close your eyes you, Won't be sad enough more near. The darkness can't.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092540.txt,21
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092546.mp3,092,092546.mp3,Empty,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092546.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092548.mp3,092,092548.mp3,Steve McG,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092548.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092549.mp3,092,092549.mp3,Ooh uh uh uh,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092549.txt,4
